task,priority,base_cost,base_points,source,source_kind,source_member,sha256,bytes,valid,candidate_cost,candidate_points,delta_cost,delta_points,beats_current,reason
task055,P2_16p7_17p5,3141,16.947704,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task055__0.onnx,file,,194c76a7c1f255cb8d516d9ba1ac658ddc6f99f862956432b21d038cfd5f4c1c,21458,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_055_2026-07-09_20-59-53.json'
task390,P2_16p7_17p5,3082,16.966666,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task390.onnx,zip,task390.onnx,934c9e4d7ffdc270857fdb1af666551e187e3d93fe1ee3013fa62e1f5ea858a7,2772,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'safe_name_52'
task055,P2_16p7_17p5,3141,16.947704,work/hf-neurogolf/submission/task055.onnx,file,,cde039222892f4531a8730eacbd508d3a33ea83f238846a0c5d5a8fcf829948c,144795,False,118903,13.313936686352635,,,False,
task390,P2_16p7_17p5,3082,16.966666,work/hf-neurogolf/submission/task390.onnx,file,,a1db18bc7f1fa2a8a7ed8ddfd12371783eb78cf1a67356cf35153ada5ec79b40,68106,False,45711,14.269905751862536,,,False,
task105,P2_16p7_17p5,2941,17.013495,work/final-v170-anas-on-v169/task105.onnx,file,,f5f6649540db2dc038e9d55f79abf829e00071e1da06fc661d63988e947a2686,2898,True,2849,17.045276665502094,-92,0.031781665502094825,True,
task105,P2_16p7_17p5,2941,17.013495,work/public-kernel-outputs/latest_biohack_best_1023/_src_A/task105.onnx,file,,d2f514d17c52556c0dd7af470e74d4e994de6731433101ef61539cc44e7c7188,5886,False,,,,,False,JSONDecodeError: Extra data: line 59589 column 1 (char 21242669)
task105,P2_16p7_17p5,2941,17.013495,work/final-v168-rescan-latest-on-v167/task105.onnx,file,,cff4595a0517ade9860631d33054032fa6e4f4388453fa572c5dc25af12140d1,6334,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_105_2026-07-09_20-59-54.json'
task105,P2_16p7_17p5,2941,17.013495,work/candidate_sources/haoran_6100_h_fp16_surgery/task105.onnx,file,,5f942d2bae567459d93f2fcb59e8a36c3212b2bcea5ea85e79705397d5b0d4cd,18715,False,,,,,False,JSONDecodeError: Expecting property name enclosed in double quotes: line 22757 column 1 (char 8106006)
task105,P2_16p7_17p5,2941,17.013495,work/datasets/google_neurogolf_public/task105.onnx,file,,a33003f1c1912d117879f757ab99e3f91f6b432293ab2da33b77f500d72c59ab,33357,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_105_2026-07-09_20-59-54.json'
task105,P2_16p7_17p5,2941,17.013495,work/datasets/afr5501/task105.onnx,file,,3c41ccff9fb6a457c26ebc6ff35a27739c5dcb3cfde378c6c21cf90cd4394112,35058,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_105_2026-07-09_20-59-54.json'
task105,P2_16p7_17p5,2941,17.013495,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task105__0.onnx,file,,87b8eaf3ff5a294ef03d408dd6cbe46010df8557a3d774b1e98c171c7f5afe4a,35291,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_105_2026-07-09_20-59-54.json'
task105,P2_16p7_17p5,2941,17.013495,work/hf-neurogolf/submission/task105.onnx,file,,7e180f74cb7edb3c21b7bb86d0d1c235e419ae0ba29692565f50d215b711a277,67995,False,,,,,False,JSONDecodeError: Extra data: line 4527 column 1 (char 1521141)
task154,P2_16p7_17p5,2743,17.083193,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task154.onnx,zip,task154.onnx,8ff86bd5f2f197f592f7cea17d32b30030fa3bd8952bd4d3bc57dad9a154cfb4,1585,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_55'
task246,P2_16p7_17p5,2634,17.123741,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task246.onnx,zip,task246.onnx,cd23dd188e887a85730fde7679be54cfeed88788afdb64fe78b2aa1a53cac193,1318,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Min(13) node with name 'safe_name_23'
task154,P2_16p7_17p5,2743,17.083193,work/hf-neurogolf/submission/task154.onnx,file,,55cb2c20d79656536fb8da953b51627df9617596970ec9f304283a8e5a9f45ce,48906,False,40911,14.380845745474057,,,False,
task246,P2_16p7_17p5,2634,17.123741,work/hf-neurogolf/submission/task246.onnx,file,,8bd999a6f770bdc40cb2d872ad50abc50b86eee666c1dbb04bcde14d080be020,115995,False,111703,13.376401157648937,,,False,
task264,P2_16p7_17p5,2329,17.246806,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task264.onnx,zip,task264.onnx,b811c91c3db6c9eb1779af5889f335fc790e0d4e7f13650493db4483d5ecb663,7258,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'safe_name_30'
task264,P2_16p7_17p5,2329,17.246806,work/after7113_extract/vyankteshdwivedi_neurogolf_6425_76/task264.onnx,file,,ef0fc3d49381cdcd200b50004559de7dca24b10a570f382a12cfe440d8cb3d08,23060,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_56'
task256,P2_16p7_17p5,2251,17.28087,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task256.onnx,zip,task256.onnx,4e2b5bebf06c74acc06114cc01f91b3843016f919abd223410a39f9a14c81db1,1033,True,2114,17.343662833569816,-137,0.0627928335698158,False,
task256,P2_16p7_17p5,2251,17.28087,work/datasets/afr5501/task256.onnx,file,,1ffe3a1afaf620c454f057d228aa6d61e02151f24652d0bf21cbf74439c7f209,27674,False,,,,,False,ValueError: official scorer rejected model
task256,P2_16p7_17p5,2251,17.28087,work/tasklib.zip::submission/task256.onnx,zip,submission/task256.onnx,cf7567ab47f66fb5d3aca883d67048613f31c30a05af94fae2370ae0f75b572e,27978,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_256_2026-07-09_20-59-55.json'
task256,P2_16p7_17p5,2251,17.28087,work/beicicc-6233.zip::submission/task256.onnx,zip,submission/task256.onnx,c63a305110398daee971a5fe64ef51d26e9deed881b368d028da5ebb7a59f3ad,28549,False,,,,,False,ValueError: official scorer rejected model
task256,P2_16p7_17p5,2251,17.28087,work/public-datasets/afr1ste_6323/task256.onnx,file,,0e3f9461d92d828f9387357d0c36047092e614f144bee0fff0dc46ccfccec862,28549,False,,,,,False,ValueError: official scorer rejected model
task256,P2_16p7_17p5,2251,17.28087,work/hf-neurogolf/submission/task256.onnx,file,,992bad1b416d5ae6ffa4d80aec5110f4ea12f3e0778e33f5a28cdcd36288c6b7,32795,False,,,,,False,JSONDecodeError: Extra data: line 4527 column 1 (char 1520317)
task030,P2_16p7_17p5,2144,17.329571,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task030.onnx,zip,task030.onnx,40dc75bab93d7bd6f72562aaa8399b713e2400fab2419107405f785ce822041b,1526,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_29'
task030,P2_16p7_17p5,2144,17.329571,work/hf-neurogolf/submission/task030.onnx,file,,4959dec343e4edfcc3ddfd5ccfd9a9b1ed74755a6a3072b8d3f2c680d509dadc,19995,False,87703,13.618288614699134,,,False,
task287,P2_16p7_17p5,1994,17.402102,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task287.onnx,zip,task287.onnx,322630cb0fbf017d21511c6a4deee4026a3f9d5055c2bf769d8a4515f0fa5f32,3830,True,910,18.186555400489105,-1084,0.784453400489106,False,
task099,P2_16p7_17p5,1899,17.450917,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task099.onnx,zip,task099.onnx,5ceb8f62d45bcf00bf70aeb4535f5927aa12b603ca5338214bb06459e23b219d,2451,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Add(14) node with name 'safe_name_21'
task099,P2_16p7_17p5,1899,17.450917,work/neurogolf2026-6254.zip::submission/task099.onnx,zip,submission/task099.onnx,1e320d88cf0eac19c3c20b9c005a4be28ac50d4bf0a39015404f9deb22a0c31e,19839,True,4910,16.500970779211436,3011,-0.9499462207885649,False,
task099,P2_16p7_17p5,1899,17.450917,work/final-all-sources-v5-incremental/task099.onnx,file,,0f0be9c0bcc58858e5b710ac1df99ef2b3d031fd48ec301d1e7d14d7f93a86db,19893,False,,,,,False,JSONDecodeError: Extra data: line 1330 column 1 (char 358590)
task099,P2_16p7_17p5,1899,17.450917,work/hf-neurogolf/submission/task099.onnx,file,,28547e0d4716bd6a671e4af4525613337962c4c9f07c201d185e5d0e614abc01,20106,False,17711,15.218058805543368,,,False,
task287,P2_16p7_17p5,1994,17.402102,work/hf-neurogolf/submission/task287.onnx,file,,e55bb4300028482ba2236a684e7b23b9123a54cfed4a95dd5a834f29cb643a93,336849,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_287_2026-07-09_20-59-56.json'
task041,P3_ge17p5,1787,17.511706,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task041.onnx,zip,task041.onnx,36f56211de628906d2a54a007f2ef029c6b43f710182e285b8e030fb3fa7e1e4,967,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'output'
task041,P3_ge17p5,1787,17.511706,work/datasets/afr5501/task041.onnx,file,,f8c670a0b66bcc771405c3a4360b6aadd74e54740436f9a4002a5534446851f8,20603,False,,,,,False,ValidationError: Your model ir_version 13 is higher than the checker's (12).
task045,P3_ge17p5,1673,17.577626,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task045.onnx,zip,task045.onnx,02417a668fba241d258cdc771150472cb935343241c77926c7992391b16892bd,1857,False,,,,,False,"JSONDecodeError: Expecting ',' delimiter: line 12197 column 60 (char 4362255)"
task045,P3_ge17p5,1673,17.577626,work/tasklib.zip::submission/task045.onnx,zip,submission/task045.onnx,8a9c35b81775884a1c289cadea5602babd38370b25a7a7e4b6d1b2b4964af567,17460,False,,,,,False,JSONDecodeError: Expecting value: line 1 column 1 (char 0)
task045,P3_ge17p5,1673,17.577626,work/hf-neurogolf/submission/task045.onnx,file,,dddd4a0170aae2ad7e63f825e4c3cf8c61c9689a6d0eade7a3bde8f94867ef3c,32906,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_045_2026-07-09_20-59-56.json'
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task036.onnx,zip,task036.onnx,32722727a95167da762c2d0fa68388d03b285913be775e421229e1284c846035,2223,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Less(13) node with name 'safe_name_63'
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task226.onnx,zip,task226.onnx,d295b5306ef7dd4d895fc57df5da16b1850f42e393bd5096c4e096c864bd9195,1321,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_9'
task226,P3_ge17p5,1534,17.664366,work/hf-neurogolf/submission/task226.onnx,file,,f25cb809baa0d208e954931860f701e0b50d938686698518af89a150b0df553c,68106,False,29711,14.700727373409014,,,False,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task217.onnx,zip,task217.onnx,868818b72ab132cf0ff1f056174ec4d6123ee59abea0ba2e5b86b15cf6b5c8a4,711,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(11) node with name 'safe_name_9'
task217,P3_ge17p5,1470,17.706982,work/hf-neurogolf/submission/task217.onnx,file,,2522b2ae067ad498fd09f7ba43e2aecb31eb41c171b4eb49e8193cc7c2225ab8,68106,False,27279,14.786127545605977,,,False,
task232,P3_ge17p5,1410,17.748655,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task232.onnx,zip,task232.onnx,576385dff83563ade76188921797769d631fde0a267aaeea08bc9bfed5eee716,5813,True,1410,17.748655016627787,0,1.6627787147172057e-08,False,
task160,P3_ge17p5,1334,17.804063,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task160.onnx,zip,task160.onnx,3724b86822c82103c4d012c87443e83ba72b9f935389fc3a7a5fd89f6d48edce,779,True,1334,17.804062773524432,0,-2.264755671887997e-07,False,
task041,P3_ge17p5,1787,17.511706,work/tasklib.zip::submission/task041.onnx,zip,submission/task041.onnx,c5c5d7f7683adb8800ecbd0c71fc464bcc560a3b1c5eb49b5eda7919bd5f4567,51887,True,489186,11.899501935766438,487399,-5.612204064233563,False,
task232,P3_ge17p5,1410,17.748655,work/tasklib.zip::submission/task232.onnx,zip,submission/task232.onnx,3b114ae2971fba7a546f0c0d55ee83098eb50682682abc40dbbda70657ae8b46,18189,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_232_2026-07-09_20-59-57.json'
task232,P3_ge17p5,1410,17.748655,work/hf-neurogolf/submission/task232.onnx,file,,ab62fb5f3293144136986a572e65a307a9f6ae910877bec345b3c35e98527d11,48795,False,94903,13.539389403678243,,,False,
task020,P3_ge17p5,1256,17.864313,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task020.onnx,zip,task020.onnx,33230196145a46329b2b496ffee1b74d95d82ad5065f5d183a1b4b98d9412d1f,1731,False,,,,,False,ValueError: official scorer rejected model
task020,P3_ge17p5,1256,17.864313,work/candidate_sources/haoran_6100_h_fp16_surgery/task020.onnx,file,,07bf251bd9e38530958530cb390c11aefa8b517046fbab4647244d2ebda02e60,21168,False,,,,,False,JSONDecodeError: Extra data: line 201633 column 1 (char 74289765)
task020,P3_ge17p5,1256,17.864313,work/final-v60-bool-cast-inverse-compare/task020.onnx,file,,f2be543dd681fd19a80ed8fc25fe81ca115e140bcc07f3916485e0cde04273b0,19648,False,,,,,False,JSONDecodeError: Extra data: line 201633 column 1 (char 74289765)
task020,P3_ge17p5,1256,17.864313,work/final-v56-singleton-reduce/task020.onnx,file,,a84cc462e251b86ba793c289a60372b411667778aaaf99c0db962c656af266e0,19672,False,,,,,False,JSONDecodeError: Extra data: line 201633 column 1 (char 74289765)
task020,P3_ge17p5,1256,17.864313,work/candidate_sources/haoran_6100_h_fp16_surgery_v2/task020.onnx,file,,8b731ef7b4df36c26c806aa40d79de8911210cb8f35a7974adb3df4c595dbf87,21171,True,108133,13.408882770063522,106877,-4.455430229936477,False,
task400,P3_ge17p5,1181,17.925883,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task400.onnx,zip,task400.onnx,efccf40c6f4b57129cce6e8aadd54d357bd0b2ceb6b1fa620f23736ea843aa55,580,False,,,,,False,ValueError: official scorer rejected model
task400,P3_ge17p5,1181,17.925883,work/hf-neurogolf/submission/task400.onnx,file,,36f836d4d2fd3b45883e69a389f90eeff1f10edef2d5d2da0a4a88c8297bf1a1,20241,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_400_2026-07-09_20-59-59.json'
task115,P3_ge17p5,1043,18.050144,work/tasklib.zip::submission/task115.onnx,zip,submission/task115.onnx,e58827280c3d5b4f2061e0b4fea64794fd616413b57694452e49feec9a45ade6,94978,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for ArgMax(12) node with name 'safe_name_303'
task115,P3_ge17p5,1043,18.050144,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task115.onnx,zip,task115.onnx,b4cebac4e44dbdf5bb966f443e9f0e77ffdeb619fd77df82ff4bfa9ef867a3f9,1594,True,1014,18.078341815848873,-29,0.028197815848873375,False,
task010,P3_ge17p5,1002,18.090247,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task010.onnx,zip,task010.onnx,99e316d815a62df4c75aabf04798d8261c8c1b80a455777a43a155fc8d2145b0,1393,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Greater(9) node with name 'safe_name_16'
task010,P3_ge17p5,1002,18.090247,work/hf-neurogolf/submission/task010.onnx,file,,a8a15a4cb7ac9602085a3ae8c3900263b64f5069caf25207490544171c426f3c,32906,False,18479,15.175609768822575,,,False,
task032,P3_ge17p5,910,18.186555,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task032.onnx,zip,task032.onnx,411e1a268128a50616973dac012b02846167e8ce6f9525c21576dd38290e6528,3836,True,910,18.186555400489105,0,4.0048910676659943e-07,False,
task331,P3_ge17p5,910,18.186555,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task331.onnx,zip,task331.onnx,9ab897446f65e49f1af0d24eea883828f85276e9769025f179ba77302086b37d,3836,True,910,18.186555400489105,0,4.0048910676659943e-07,False,
task020,P3_ge17p5,1256,17.864313,work/final-all-sources-v5-incremental/task020.onnx,file,,db45c448f5f30de4e4da76328f46da517130b92ef6fd41387db6e7df448c04e4,21201,False,,,,,False,"JSONDecodeError: Expecting ',' delimiter: line 90735 column 141 (char 33468416)"
task032,P3_ge17p5,910,18.186555,work/tasklib.zip::submission/task032.onnx,zip,submission/task032.onnx,a3f77d393650c4b783c9929a3d14ea8013e438da38f448f2a5b57c6df12913f4,128710,True,532474,11.814710650917405,531564,-6.371844349082593,False,
task032,P3_ge17p5,910,18.186555,work/public-datasets/jvlegend_v136/task032.onnx,file,,eb2115a520580bdd37835a262f36565d3e815964ed0890cd76e03d0dc618cc9b,129005,False,,,,,False,ValueError: official scorer rejected model
task114,P3_ge17p5,900,18.197605,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task114.onnx,zip,task114.onnx,f513ddb7eb36c103329d37b053ec2f483e49a782b4d483183152e1271722e032,3820,True,900,18.197605236675688,0,2.3667568882501655e-07,False,
task047,P3_ge17p5,862,18.240745,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task047.onnx,zip,task047.onnx,98654238698b28664841d9471433bcbf82721b33e79b7c8cb8a3ae96f90bc7f4,1013,True,862,18.240744729336306,0,-2.7066369412409585e-07,False,
task047,P3_ge17p5,862,18.240745,work/hf-neurogolf/submission/task047.onnx,file,,da63ea367a912eb381d5ca9b921f7e0b6004c8d7bc8bf6d4b6434ee6cb5bdc3a,48906,False,22479,14.979663180967579,,,False,
task153,P3_ge17p5,793,18.324177,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task153.onnx,zip,task153.onnx,e461a0c63584faf680902acf86a1dbffb030f8099d0d2f814c41a932c82466c2,1913,False,,,,,False,ValueError: official scorer rejected model
task020,P3_ge17p5,1256,17.864313,work/neurogolf2026-6254.zip::submission/task020.onnx,zip,submission/task020.onnx,4abb72f71f86d299893dcb1ee3be5937bc57ae169a6d1c33af77157df2be6f0d,31378,False,,,,,False,JSONDecodeError: Extra data: line 202431 column 1 (char 74723882)
task047,P3_ge17p5,862,18.240745,work/tasklib.zip::submission/task047.onnx,zip,submission/task047.onnx,2e447b4a48ffa6fcf1fc7a6a1457c5c096d4138443219c0f2a21c79ae5b5f541,22209,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_047_2026-07-09_21-00-01.json'
task153,P3_ge17p5,793,18.324177,work/hf-neurogolf/submission/task153.onnx,file,,b9880126292248a51e24bead5caeeb348072220151be3f2581ac62f0b05d4369,177095,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_153_2026-07-09_21-00-01.json'
task153,P3_ge17p5,793,18.324177,work/solver-conv-built/task153.onnx,file,,5f9ebd66918a0b71728d5d1fe25d0094ada2c164bf7fd22f9bb24f49c1987bcb,177247,False,53027,14.121443503220904,,,False,
task153,P3_ge17p5,793,18.324177,work/beicicc-6233.zip::submission/task153.onnx,zip,submission/task153.onnx,07fb0f90acdbcdb5fcb7afee898ecd932f5f232bae0dd5f011281e52f04b4d8d,377910,False,,,,,False,ValueError: official scorer rejected model
task200,P3_ge17p5,753,18.375935,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task200.onnx,zip,task200.onnx,44fbdb1b852ae087b487f8f1413538d0d4f33c45c2bcab9e14019f6cbdb2040e,956,True,623,18.565453481212547,-130,0.18951848121254855,False,
task200,P3_ge17p5,753,18.375935,work/hf-neurogolf/submission/task200.onnx,file,,07132e0abb244502f46b8638a21943e300e828b3bf897f293476f6563014a2d4,144906,False,48911,14.202242400958985,,,False,
task200,P3_ge17p5,753,18.375935,work/public-datasets/afr1ste_6323/task200.onnx,file,,df3340f719ed4971a34eb304bc50d8788e71bc1b88e267c7741eccda1da24915,776792,False,,,,,False,ValueError: official scorer rejected model
task200,P3_ge17p5,753,18.375935,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task200__0.onnx,file,,482115bfb18db4522a170dd8ba33c36168e9a736e30503cc563848f1bf553809,797905,True,2358850,10.326315229897247,2358097,-8.049619770102751,False,
task263,P3_ge17p5,670,18.492722,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task263.onnx,zip,task263.onnx,2d7becd8f31c140c4b3bee52b23b83bb758dce04ecdaae818f45d23e966bee70,1850,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(11) node with name 'safe_name_28'
task153,P3_ge17p5,793,18.324177,work/datasets/afr5501/task153.onnx,file,,377560b75a205326a262e2d622388ec47c1a41df77649ed59b6737fbf414bc37,377199,False,,,,,False,TimeoutExpired: worker exceeded 8s
task153,P3_ge17p5,793,18.324177,work/candidate_sources/haoran_6100_h_fp16_surgery/task153.onnx,file,,417ce39f78db6cfe118deb3fdd612cf13e98016cdde0105ae21d4220dac88222,851779,False,,,,,False,TimeoutExpired: worker exceeded 8s
task106,P3_ge17p5,626,18.56065,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task106.onnx,zip,task106.onnx,b1d2ee9af369ddb15d17b17eb912c6fd3a8ac686c98859cafb3ee13902c242ba,1044,True,626,18.560649628899903,0,-3.7110009643015474e-07,False,
task153,P3_ge17p5,793,18.324177,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task153__0.onnx,file,,b2307be1bc7eb9a0e15efefc5438f1cda22102d49135eeb5bf029b59db2730bf,862351,False,,,,,False,TimeoutExpired: worker exceeded 8s
task106,P3_ge17p5,626,18.56065,work/datasets/afr5501/task106.onnx,file,,f1a7509ba5948fe0e7c8d7cdfc735c01d446c66c7a67552fc4f624e31cdadb45,25272,False,,,,,False,ValidationError: Your model ir_version 13 is higher than the checker's (12).
task106,P3_ge17p5,626,18.56065,work/tasklib.zip::submission/task106.onnx,zip,submission/task106.onnx,9bc7d2a260518b5b600ecb274a9883d0d26c4a10deb3e76c0babff8f072efbe0,74116,True,111822,13.37533639969128,111196,-5.185313600308719,False,
task147,P3_ge17p5,532,18.723357,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task147.onnx,zip,task147.onnx,ec181e58c967c9a882ef697cbbb3927585bd2cbe5da72ace33875c9cd106b212,490,True,532,18.723356510658355,0,-4.893416445383991e-07,False,
task384,P3_ge17p5,481,18.824133,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task384.onnx,zip,task384.onnx,1dc16a458de6df29138ee231f8b867685f5d181051372666a795ee8089870963,1335,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_19'
task384,P3_ge17p5,481,18.824133,work/tasklib.zip::submission/task384.onnx,zip,submission/task384.onnx,a06ac2de985135337dbfc628441096a5a6433e1abbe0f61f0e945cd9afa1616b,45321,False,118120,13.320543664142141,,,False,
task282,P3_ge17p5,446,18.899681,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task282.onnx,zip,task282.onnx,b7eaadf6a15c6d34e5e67e4036fae776945963426b69abce6ed1dd18452fdb34,445,True,446,18.899681047979936,0,4.7979934691966264e-08,False,
task127,P3_ge17p5,396,19.018586,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task127.onnx,zip,task127.onnx,e79954adc1f5c4ce09c479feced4aa9aaefeb4417f3ae65c2a3dcf9efed223d4,623,True,396,19.01858578874552,0,-2.1125448057546237e-07,False,
task095,P3_ge17p5,345,19.156456,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task095.onnx,zip,task095.onnx,85db6a9d48dd4f818f797335f9b525bc3bab9a04179d4153e1876fcd0bc98152,389,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for ConvInteger(10) node with name 'output'
task296,P3_ge17p5,314,19.250607,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task296.onnx,zip,task296.onnx,2dce9ef6d81dd6acbfd6c6661868b6b23c4f52fc1f51746de7157fd6a94c9320,1845,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'safe_name_64'
task127,P3_ge17p5,396,19.018586,work/hf-neurogolf/submission/task127.onnx,file,,bdf370497a2729774e5d854e2bf61959c3ad90ad680de052c0b1a5f05e63f6e4,250395,False,145303,13.1134235037174,,,False,
task296,P3_ge17p5,314,19.250607,work/tasklib.zip::submission/task296.onnx,zip,submission/task296.onnx,4490cfe83ad647358470559363a35501628b4e37c587c07b37d6bca3c58db40c,33862,True,278362,12.46332229612666,278048,-6.787284703873338,False,
task296,P3_ge17p5,314,19.250607,work/public-datasets/afr1ste_6323/task296.onnx,file,,14b424791c0bea591df39ca4feb96e1efe4a1bafebf7ae1e891c037066c09210,34082,False,,,,,False,ValueError: official scorer rejected model
task296,P3_ge17p5,314,19.250607,work/public-datasets/jvlegend_v136/task296.onnx,file,,02ced688de9ab8340b4be47afe4f9cc2c67d5903865fcf403091923db17015ba,34157,False,,,,,False,ValueError: official scorer rejected model
task357,P3_ge17p5,291,19.326677,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task357.onnx,zip,task357.onnx,258a1b61bb8cdbd9c2d5180069453c8537c073ac678a418e1c2f07d3ac7a8178,586,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Div(14) node with name 'safe_name_8'
task357,P3_ge17p5,291,19.326677,work/tasklib.zip::submission/task357.onnx,zip,submission/task357.onnx,11538fa3216e97f4c4af86717a4cff090094233345ba0103a0ac08976e6b0443,69488,True,100089,13.486184930844939,99798,-5.8404920691550615,False,
