task,priority,base_cost,base_points,source,source_kind,source_member,sha256,bytes,valid,candidate_cost,candidate_points,delta_cost,delta_points,reason
task045,P3_ge17p5,1673,17.577626,work/final-v125-v122-mechanical-highcost/task045.onnx,file,,705abb769fa43025f5378bca53c2cd10771ac88312406183cbbf4d7c9a840689,2970,True,1673,17.577626299013176,0,2.9901317688540985e-07,
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task036.onnx,zip,task036.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task036,P3_ge17p5,1610,17.616011,outputs/onnxopt-fixed-submission.zip::task036.onnx,zip,task036.onnx,5353d9ab0a179e0a439288ae0b7e3abf3f84160c6967d5ba59830e351573178a,1014,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task036,P3_ge17p5,1610,17.616011,outputs/onnxopt-optimized-submission.zip::task036.onnx,zip,task036.onnx,720d9c110f482a09ec311086e76ade9c9ba03dbb04845af2fd5cb18e77e7af2f,1014,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/latest_massi_part7/submission.zip::task036.onnx,zip,task036.onnx,ef0a026344e33e576e99cf9206cede8f378c5a2330e60c5e775e32167cb8f7dc,1678,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_16'
task036,P3_ge17p5,1610,17.616011,work/final-v128-frank723731-plus-prv4/task036.onnx,file,,c666094eb0de353e42266669e0f185ddf4df1d18b7d71415efcb95b7eb8bbfed,2637,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_16'
task036,P3_ge17p5,1610,17.616011,work/final-v125-v122-mechanical-highcost/task036.onnx,file,,44fba614f66382d1078ceb883979570a3d9780ce758d8bf87b5b29fe802fff4d,2672,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_16'
task036,P3_ge17p5,1610,17.616011,work/final-v139-latest-urad-frank-on-v138/task036.onnx,file,,d42d904011f83d481178b8f07da8da68068ccec3632a5ecc9ce98e72321bfcc7,2705,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_16'
task036,P3_ge17p5,1610,17.616011,work/final-v150-leading-squeeze-on-v149/task036.onnx,file,,fd367db2a694f0502c2c92050cbf3d50eeb3450b7c6b3c2fc8ee52272c7476c6,2737,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_17'
task036,P3_ge17p5,1610,17.616011,work/candidate_sources/beicicc_6645_repaired_current/task036.onnx,file,,37e5c2af4609b17c903f6cf9b7d425a5d65de1d4c038e901ab0e7fde993c557a,2958,False,,,,,ValueError: official scorer rejected model
task036,P3_ge17p5,1610,17.616011,work/beicicc-6233.zip::submission/task036.onnx,zip,submission/task036.onnx,d1e36656c236d9cdce5db08d09c5879e5648a03d158b49030540dcc163c66dba,3416,False,,,,,ValueError: official scorer rejected model
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task036.onnx,zip,task036.onnx,2cec0658f87502e040a945fdb0f55b913a8661257e690fcc84586604545528a8,3635,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Less(13) node with name 'safe_name_63'
task036,P3_ge17p5,1610,17.616011,work/after7113_extract/kokinnwakashuu_neurogolf_6503_44_task149_cost136/task036.onnx,file,,d026fa52d0b01747216c29122d7a7fadd7946dbcda3ca7dd5f10c728fa4b0de2,3736,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for ArgMax(12) node with name 'safe_name_28'
task036,P3_ge17p5,1610,17.616011,work/greater-zero-cast-v59-candidates/task036.onnx,file,,57fdbab4a0865310d841c5523f9256d1ed509cef6964b7d8082a2e58de4f40da,3950,True,79943,13.71093084029274,78333,-3.9050801597072606,
task036,P3_ge17p5,1610,17.616011,work/more_public_sources_flat/wguesdon_6315_04_lb_neurogolf_audited_base_grafts/task036__0.onnx,file,,c12f5532d64b9004bd8c7887b5516a541605ec2e3a3315e97058024946ab1582,3950,True,79943,13.71093084029274,78333,-3.9050801597072606,
task036,P3_ge17p5,1610,17.616011,work/more_public_sources_flat/galaxy2025_neurogolf_public_artifact_v1/task036__0.onnx,file,,e979a15660a3dff011d1e4c38fbc3d353f3d95ad4ff0d7c18944f1a51ffa4e25,3974,True,79944,13.710918331458375,78334,-3.9050926685416254,
task036,P3_ge17p5,1610,17.616011,work/after7113_extract/seddiktrk_neurogolf_2026_graph_surgeon/task036.onnx,file,,a42f5cc454a445e0d7d06f30675ba21b121d06b2b3c964ae3aab4ed01bd89259,3983,True,34783,14.543115959342366,33173,-3.0728950406576345,
task036,P3_ge17p5,1610,17.616011,work/after7113_extract/misakamikoto66_neurogolf_6426_3_lb/task036.onnx,file,,19dec6d36ed3829643827c90f183e5e655b9068d5d3aa63bde209cc6a28b3d7d,4022,True,27637,14.773089266359325,26027,-2.842921733640676,
task036,P3_ge17p5,1610,17.616011,work/where-zero-mask-mul-v43-candidates/task036.onnx,file,,e370328ff60d657d33deee6ddeed8ca1df8088e1fdd84a8e0e41e1381b1c1bf2,4179,False,79973,13.710555643309924,,,
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/hanif_8_may_update/submission.zip::task036.onnx,zip,task036.onnx,7c99aba5a076a654a3058b57f2912f9da21bc0b9525c4b38f96dc339a4d189ec,4194,True,122014,13.288108928769994,120404,-4.327902071230007,
task036,P3_ge17p5,1610,17.616011,work/datasets/google_neurogolf_public/task036.onnx,file,,96f7dd07d4fee63c41d0043d343a348298b0b2422e4628d53303c4e2ea157e62,4194,True,122014,13.288108928769994,120404,-4.327902071230007,
task036,P3_ge17p5,1610,17.616011,work/final-v161-lucifer-seddik-boris-on-v159/task036.onnx,file,,408e601d6479f3a1f652112888e52c78699d7731f3412d5488a5909c2ea53ae5,4233,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Less(13) node with name 'safe_name_63'
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task036.onnx,file,,6a82582949b525e0a29a360a4142fe04d9a667fa5c478c8e9e206d85e3935fa8,4408,True,79992,13.710318091344314,78382,-3.905692908655686,
task036,P3_ge17p5,1610,17.616011,work/candidate_sources/haoran_6100_h_fp16_surgery/task036.onnx,file,,a12cd7d564d48957f4e66843fbbdce91a209f2578ded2bd464c342e1b11fa290,4408,True,97991,13.507369083299237,96381,-4.108641916700764,
task036,P3_ge17p5,1610,17.616011,work/candidate_sources/haoran_6100_h_fp16_surgery_v2/task036.onnx,file,,dd8f3b3ec97ccae3079da7135d1234c0d5a21b35143bda884129611edd5d64f2,4411,True,97991,13.507369083299237,96381,-4.108641916700764,
task036,P3_ge17p5,1610,17.616011,work/public-datasets/afr1ste_6323/task036.onnx,file,,776e2cbcebd885b7957df90e1cfad5d69bde9368a1a231d92113a591800ab1e8,4543,False,,,,,ValueError: official scorer rejected model
task036,P3_ge17p5,1610,17.616011,work/comprehensive-blend/task036.onnx,file,,4632beb657166dedc4336cb97adb8b7d2e7751e66b1007170cdfd0ba9982dd70,4741,False,,,,,ValueError: official scorer rejected model
task036,P3_ge17p5,1610,17.616011,work/final-v95-small-safe-on-v94/task036.onnx,file,,e61580d1484e7c1e716bf8e7cef300b66be411d2be336e5d94263b06e39e7361,5460,True,79943,13.71093084029274,78333,-3.9050801597072606,
task036,P3_ge17p5,1610,17.616011,work/final-biohack-superior-blend-new-official/task036.onnx,file,,d7094831039c82b0ccba7ebaa49bf55b3bcdb390b5a794a0b83217daef0c9231,5484,True,79944,13.710918331458375,78334,-3.9050926685416254,
task036,P3_ge17p5,1610,17.616011,work/artifacts/6254-opset9/task036.onnx,file,,7e0faa243012a221fdedd4b0837ba0ad8f59cfd7209f8b916498446ebe245eb1,5632,True,79962,13.710693199192217,78352,-3.905317800807783,
task036,P3_ge17p5,1610,17.616011,work/neurogolf2026-6254.zip::submission/task036.onnx,zip,submission/task036.onnx,8ad069570318576344e7e26773ca8c93f34a12bc4d8ac98bb1e9cefbccb0c819,5632,True,79962,13.710693199192217,78352,-3.905317800807783,
task036,P3_ge17p5,1610,17.616011,work/public-kernel-outputs/jonathanchan_ngc26/tmp_build/top/task036.onnx,file,,73c1f61cf94442d15ebed269cf27dbbf6170da32a324e9e6eb8d8683e724d69a,5765,True,121892,13.289109314247797,120282,-4.326901685752203,
task036,P3_ge17p5,1610,17.616011,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task036__0.onnx,file,,76facc8f1d2b1b6691dc621f3160abfd35d151bfaf74961ef3d21abebefdb575,5866,True,79991,13.71033059267258,78381,-3.90568040732742,
task036,P3_ge17p5,1610,17.616011,work/after7113_extract/zoli800_neurogolf_6446_65_submit/task036.onnx,file,,33335b57f9183657465be040405fa4460defda0126eff04aa6289fe26f5a07d7,5954,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for ArgMax(12) node with name 'safe_name_27'
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task226.onnx,zip,task226.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task226,P3_ge17p5,1534,17.664366,outputs/onnxopt-fixed-submission.zip::task226.onnx,zip,task226.onnx,4163139a0a669112f317d994c5e5b290eef0f12ff829f72483609245c524f4cb,1197,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task226,P3_ge17p5,1534,17.664366,outputs/onnxopt-optimized-submission.zip::task226.onnx,zip,task226.onnx,2a97da65b82ec7c64cd550158d923043b9d256bacb04a770382c43efa754e4a7,1197,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/latest_massi_part7/submission.zip::task226.onnx,zip,task226.onnx,6b97a7bebca7422209b00c471ff11ecdafd241b4211da08c73acd096321ca6e9,1367,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_9'
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task226.onnx,zip,task226.onnx,58000eb5cb28dc026608fc5ea17718aeaa88af23ea719c659cb493c600ecdd1e,1547,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_9'
task226,P3_ge17p5,1534,17.664366,work/final-v150-leading-squeeze-on-v149/task226.onnx,file,,77e1c631c2b9911bc62588db803675cc349c7714f5e95fa8549b6f75dbd1447a,1979,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_9'
task226,P3_ge17p5,1534,17.664366,work/final-v125-v122-mechanical-highcost/task226.onnx,file,,3e2064f8ec9b68d2d48f380febc82ca2cc7937f642319d8300d52d62e5391972,1989,True,1633,17.601825907029536,99,-0.06254009297046537,
task226,P3_ge17p5,1534,17.664366,work/v151-sub-same-zero-candidates/task226.onnx,file,,2910f5e41add874ace755cce91107df8f93fa5f2bb85dfcee410ca8bff5804b5,2132,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_9'
task226,P3_ge17p5,1534,17.664366,work/candidate_sources/beicicc_6645_repaired_current/task226.onnx,file,,4aae2cf03234af780bb248e8427688ebf234d2c14aae5b688bedc399c241e2d1,2826,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/after7113_extract/misakamikoto66_neurogolf_6426_3_lb/task226.onnx,file,,dabb1ac10483ce8e763c2ad2506649ce088a628bf71dd517b5a64ee8044e380b,3135,True,5558,16.37700638969755,4024,-1.2873596103024525,
task226,P3_ge17p5,1534,17.664366,work/candidate_sources/haoran_6100_h_fp16_surgery/task226.onnx,file,,17e9739872cec26a75ef087df2e614c1bb29ed8dd241ecd8a927531243cf1b81,3144,True,22759,14.967284049456087,21225,-2.6970819505439145,
task226,P3_ge17p5,1534,17.664366,work/neurogolf2026-6254.zip::submission/task226.onnx,zip,submission/task226.onnx,5d115fec7e34ea6013b743620d1addba979258bf37902350608a4c3438346438,3203,True,5559,16.37682648504653,4025,-1.2875395149534725,
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/franksunp_v24/submission.zip::task226.onnx,zip,task226.onnx,fc564cdd118cd86fb0e45227c90adb16c4f9053bd5ec7dea5fa9033dfb69e808,3209,True,13702,15.474702913437156,12168,-2.1896630865628453,
task226,P3_ge17p5,1534,17.664366,work/greater-zero-cast-v59-candidates/task226.onnx,file,,e94149c7421692d0f3e662760afac4c73bb41b6b95c8a9a99e84b77e938e5620,3218,True,4759,16.53220715887889,3225,-1.132158841121111,
task226,P3_ge17p5,1534,17.664366,work/where-zero-mask-mul-v43-candidates/task226.onnx,file,,6647098384c9bfc22c02bc558e219c1961a0173125a4d4c4ab47dbd92da50d51,3363,True,4798,16.52404555660036,3264,-1.1403204433996414,
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/franksunp_arthur_v8_v2/submission.zip::task226.onnx,zip,task226.onnx,de64e1a397de0d45d3704a3408105d21fad9939b2cd1e641edf4998c66369675,3374,True,338435,12.26791267073811,336901,-5.396453329261892,
task226,P3_ge17p5,1534,17.664366,work/tasklib.zip::submission/task226.onnx,zip,submission/task226.onnx,ab788cf11e56222fb55411830cfa020cb5b662801cb87d32da5830b988d5ae05,3374,True,338435,12.26791267073811,336901,-5.396453329261892,
task226,P3_ge17p5,1534,17.664366,work/comprehensive-blend/task226.onnx,file,,0fd431fe5c9e80eff14a717907acba7c3fe304da5ddbdcef62e9ef142b2b36d9,3626,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/public-datasets/jvlegend_v136/task226.onnx,file,,63338a5db8dde6b3d694bf800cedbc7154d017cf57ee9b33ac9d37348ec22397,3878,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/magmacot_5700/submission.zip::task226.onnx,zip,task226.onnx,518a75d1dfe1905d3f5825a4a108f63aa61ee7d79b28e207e9887278c00c0f53,3976,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/datasets/afr5501/task226.onnx,file,,ab7b693828bae0e7b650202407c4171b29cdc5cc437dfe286b6d83f6fcad741e,4017,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/after7113_extract/seddiktrk_neurogolf_2026_index_surgery/task226.onnx,file,,4cc9937520ad145db471cadd0cacdbea3e3ef765dbe30d130a9bbbc15a7497bb,4530,True,4756,16.53283774218933,3222,-1.1315282578106718,
task226,P3_ge17p5,1534,17.664366,work/beicicc-6233.zip::submission/task226.onnx,zip,submission/task226.onnx,08419d00e3c605b367a745f3739ecab300c3ba810a8885bffca65514ee29f66b,4588,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/public-datasets/afr1ste_6323/task226.onnx,file,,daf8c3da42329f8e579569a5d64476be39b5a77ceca38e06e4fc34e344da61c3,4588,False,,,,,ValueError: official scorer rejected model
task226,P3_ge17p5,1534,17.664366,work/final-v95-small-safe-on-v94/task226.onnx,file,,adbe789aeb65453c344dc91ee8ee73e451cdd63ae48630fec91dc77cb89acaf1,4625,True,4759,16.53220715887889,3225,-1.132158841121111,
task226,P3_ge17p5,1534,17.664366,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task226__0.onnx,file,,011547c7c4fba33dd6a9bb00f3695fe5d493c03cb376a25175f0e57b4934af4c,4694,True,9187,15.874455279728533,7653,-1.7899107202714681,
task226,P3_ge17p5,1534,17.664366,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task226.onnx,file,,d1849ffd4dc0d34e0c597fc1569aedc024b25bfc7b50cbfc8b8618764919d7ed,4853,True,9307,15.86147791581429,7773,-1.802888084185712,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task217.onnx,zip,task217.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/latest_massi_part7/submission.zip::task217.onnx,zip,task217.onnx,96570d447b05fce89c1e99444b52870767d57cfed8332de464049d4b8526ffbd,685,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(11) node with name 'safe_name_9'
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task217.onnx,zip,task217.onnx,37bf056fb3c2a1506f7a374c74176e7599a12f746d0122d1d50602c2d9c17fbe,726,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(11) node with name 'safe_name_9'
task217,P3_ge17p5,1470,17.706982,outputs/onnxopt-fixed-submission.zip::task217.onnx,zip,task217.onnx,b77add4e6b59bbf65017d6589343fe5f3f542e93ac02b4ade14761b0469eaca9,742,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task217,P3_ge17p5,1470,17.706982,outputs/onnxopt-optimized-submission.zip::task217.onnx,zip,task217.onnx,911bdfe2f3250fc35386457aed98c7954c996f2c8e783f14968f99b5cb165548,742,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task217,P3_ge17p5,1470,17.706982,work/final-v125-v122-mechanical-highcost/task217.onnx,file,,6f702690e2769bff117871d891c2ac5e79d2b017f0cb48ba289a20b3f6c472a7,1049,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(11) node with name 'safe_name_9'
task217,P3_ge17p5,1470,17.706982,work/final-v60-bool-cast-inverse-compare/task217.onnx,file,,f9b4c90edcb90e482b08c64495604d78bb46182f885275484b62ac553a3ba0a8,1330,True,17923,15.206159916768403,16453,-2.500822083231597,
task217,P3_ge17p5,1470,17.706982,work/after7113_extract/zoli800_neurogolf_6446_65_submit/task217.onnx,file,,e0246428732c3a32f5ee1f062e15b7978b4dc920f6365d6fef8b380172a47a7d,1348,True,13064,15.5223843653497,11594,-2.1845976346503004,
task217,P3_ge17p5,1470,17.706982,work/after7113_extract/vyankteshdwivedi_neurogolf_6425_76/task217.onnx,file,,c4bc25c1ebb041d0f688fef38e5f99065b8c81024cafc40488e202e759fd3bbf,1350,True,16304,15.300834244537494,14834,-2.4061477554625057,
task217,P3_ge17p5,1470,17.706982,work/neurogolf2026-6254.zip::submission/task217.onnx,zip,submission/task217.onnx,2f029d300d82fefb5d96fa4be293ae596ae1de0026dacc64e63b73ed6b788d33,1350,True,17924,15.206104124093967,16454,-2.500877875906033,
task217,P3_ge17p5,1470,17.706982,work/final-v95-small-safe-on-v94/task217.onnx,file,,d87e4223dd8a92404a281e4e0945e16285ad78a31e22a81a7a8ed236c179ab73,1694,True,11462,15.653207504888318,9992,-2.053774495111682,
task217,P3_ge17p5,1470,17.706982,work/candidate_sources/beicicc_6645_repaired_current/task217.onnx,file,,a8d1e885c7e91072e78c3b134523fc5d74108c726c96ff78fd6d6b66ea5d3bad,1721,False,,,,,ValueError: official scorer rejected model
task217,P3_ge17p5,1470,17.706982,work/after7113_extract/kokinnwakashuu_neurogolf_6503_44_task149_cost136/task217.onnx,file,,4a040fd27a3b89629c4e7f251ad089217bc06600c2860d61c92c40aaf9b4a078,3168,True,10524,15.738586357839816,9054,-1.9683956421601838,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/franksunp_arthur_v8_v2/submission.zip::task217.onnx,zip,task217.onnx,afb36708ad3ff6bae9fd12e2a29e2e27c61b79a178795783138546e08e46f8eb,3226,True,149820,13.082810147498126,148350,-4.624171852501874,
task217,P3_ge17p5,1470,17.706982,work/beicicc-6233.zip::submission/task217.onnx,zip,submission/task217.onnx,bf8dc9f4446111180908dbece4702a24eaf82ca9b668a1543b9e7e92166e336d,4218,True,150912,13.075547835543011,149442,-4.631434164456989,
task217,P3_ge17p5,1470,17.706982,work/public-datasets/afr1ste_6323/task217.onnx,file,,83d800044b8991953eaf47e0669b182bd6285ebd7f87fb1c09a2dd491f6075ff,4218,True,150912,13.075547835543011,149442,-4.631434164456989,
task217,P3_ge17p5,1470,17.706982,work/tasklib.zip::submission/task217.onnx,zip,submission/task217.onnx,49721b135826fc103b8863e4c41727c246ab2c60c2a89fac11dc60a3fab25167,5064,True,192894,12.830103905788992,191424,-4.876878094211008,
task217,P3_ge17p5,1470,17.706982,work/public-datasets/jvlegend_v136/task217.onnx,file,,a8c89c9667557dd81f7f8df06b186c815ce06944242b6759375dc53627e8b850,5759,False,,,,,ValueError: official scorer rejected model
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task217.onnx,file,,44a6849469fd1c6358958c7e136156589d124cf6bc93afd7db7cb3921d7c42d0,6161,True,77061,13.747647405002935,75591,-3.959334594997065,
task217,P3_ge17p5,1470,17.706982,work/candidate_sources/haoran_6100_h_fp16_surgery/task217.onnx,file,,f0af1f2db8717e5c0bb115cf3b843b2428a7fc76f9df21b5687a8bc1e5e7a470,6213,True,95061,13.537725930215545,93591,-4.1692560697844545,
task217,P3_ge17p5,1470,17.706982,work/candidate_sources/haoran_6100_h_fp16_surgery_v2/task217.onnx,file,,8da8860f9bb8437e76d59def28a695d0acf8e010bc4602520d6748f9429d9485,6216,True,95061,13.537725930215545,93591,-4.1692560697844545,
task217,P3_ge17p5,1470,17.706982,work/comprehensive-blend/task217.onnx,file,,17a9fdd08fb07b7394fb60d4fc9148ec7b386603b6608b8c0ea284ed41b6607c,6810,False,,,,,ValueError: official scorer rejected model
task217,P3_ge17p5,1470,17.706982,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task217__0.onnx,file,,58f2ed503258d9c007e4e93b086250cd0e66b2871fbc7602a1fa7d6869dadd1e,7268,True,77061,13.747647405002935,75591,-3.959334594997065,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/hanif_8_may_update/submission.zip::task217.onnx,zip,task217.onnx,d5151ba676efdff486c48dd0b4c9f9d2c7da38275e049ab6fb8409ed74f120cb,7326,True,146640,13.104264117486414,145170,-4.602717882513586,
task217,P3_ge17p5,1470,17.706982,work/public-kernel-outputs/jonathanchan_ngc26/tmp_build/top/task217.onnx,file,,acea70a90ddcbb360c7b0e51359c1f77d81a077b548b69c0a066ca1721ea8b5a,7442,True,146640,13.104264117486414,145170,-4.602717882513586,
task232,P3_ge17p5,1410,17.748655,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task232.onnx,zip,task232.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task232,P3_ge17p5,1410,17.748655,outputs/onnxopt-fixed-submission.zip::task232.onnx,zip,task232.onnx,a90a277a5e04e609afa585e23e0812709f33a32b46982021da03628f8c931039,793,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task232,P3_ge17p5,1410,17.748655,outputs/onnxopt-optimized-submission.zip::task232.onnx,zip,task232.onnx,459da4833925b85702e668d727e64606d3060dcf1f6850fe65e1ef4cd055d3ae,793,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task232,P3_ge17p5,1410,17.748655,work/candidate_sources/beicicc_6645_repaired_current/task232.onnx,file,,5b018c697b9c0adae6be2108110e1f7e3d0f16c3048d9a783f05a9272f59b231,1288,False,,,,,ValueError: official scorer rejected model
task232,P3_ge17p5,1410,17.748655,work/final-v38-bool-cast-mul-fuse/task232.onnx,file,,e7c48bf2a599613b405f3aeeb51cc8a947822e41996100e6343f6b520f70e71d,1532,True,29486,14.708329146590234,28076,-3.0403258534097652,
task232,P3_ge17p5,1410,17.748655,work/candidate_sources/haoran_6100_h_fp16_surgery/task232.onnx,file,,0ce5710607604e8262ac4e4a36b4d34ad8f2d5d11ad5d374fd05b2aad2395cfe,1565,True,38873,14.431944798787242,37463,-3.316710201212757,
task232,P3_ge17p5,1410,17.748655,work/neurogolf2026-6254.zip::submission/task232.onnx,zip,submission/task232.onnx,b416c4b9864f9c0ee3021d3e0d536638459295310003e1612ea60837e5e1fc02,1616,True,29497,14.707956157758622,28087,-3.040698842241378,
task232,P3_ge17p5,1410,17.748655,work/where-zero-mask-mul-v43-candidates/task232.onnx,file,,4b06ea578dd25d7fb41605134ba9cceaf6d8e40b4ad6c05cca58647b211157c1,1616,True,29104,14.721369099242096,27694,-3.027285900757903,
task232,P3_ge17p5,1410,17.748655,work/public-kernel-outputs/franksunp_v24/submission.zip::task232.onnx,zip,task232.onnx,c938c7454baa08650380476bfe9e41711004f3694b03caacabcfd44b4aee084d,1684,True,42310,14.347221256285886,40900,-3.4014337437141133,
task232,P3_ge17p5,1410,17.748655,work/datasets/google_neurogolf_public/task232.onnx,file,,a39c366c2a50fae0727f5bb6c1c3ec7aee28e9d68de8f3a5daf3f58ac5446e02,1684,True,42310,14.347221256285886,40900,-3.4014337437141133,
task232,P3_ge17p5,1410,17.748655,work/after7113_extract/seddiktrk_neurogolf_2026_index_surgery/task232.onnx,file,,30e2d0b8b03fe6bfbd405ff168cca059f9e1430b7a45608a7d793f48223bd0bb,1865,True,26618,14.8106570423535,25208,-2.9379979576465,
task232,P3_ge17p5,1410,17.748655,work/after7113_extract/kokinnwakashuu_neurogolf_6503_44_task149_cost136/task232.onnx,file,,5c37f6f06a91c3bb7b254ca7e254a4734b94737540dfb9d236f4f24259561e28,1925,True,26622,14.810506779393036,25212,-2.938148220606964,
task232,P3_ge17p5,1410,17.748655,work/comprehensive-blend/task232.onnx,file,,bcccdab8984bc18d701fbb08bd3f5c8956b974e2bc05ab6f9646b9d5268e6081,1944,False,,,,,ValueError: official scorer rejected model
task232,P3_ge17p5,1410,17.748655,work/onnxsim-optimizations/task232.onnx,file,,5400c5a16f8fec7d47cea9ad0fc1f1f85182b275436205e056183dc081d9bed5,2410,True,29486,14.708329146590234,28076,-3.0403258534097652,
task232,P3_ge17p5,1410,17.748655,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task232.onnx,file,,aeccf6484f42387b2a8240cfaf531ea8b8596290bb342b9dc5435917a276ffcd,2428,True,41481,14.367009229943273,40071,-3.3816457700567266,
task232,P3_ge17p5,1410,17.748655,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task232__0.onnx,file,,cb69a041f629158a4782d801f36c826d6e76433fe59846f726270dac46923946,2435,True,41481,14.367009229943273,40071,-3.3816457700567266,
task232,P3_ge17p5,1410,17.748655,work/final-v95-small-safe-on-v94/task232.onnx,file,,e5f239db62dd2465a85d7d543b5a5dc08e00167a5edb97a5841a550fbda31aa5,2456,True,28713,14.734894739135983,27303,-3.013760260864016,
